ticker,tp_pct,sl_pct,trades,win_rate,avg_pnl,avg_win,avg_loss,best,worst,avg_hold,final_cap,total_ret,cagr,max_dd,calmar,tp_hits,sl_hits,score_exits,time_exits
BHARTIARTL.NS,5.0,25.0,55,45.5,0.77,5.17,-2.9,10.03,-10.74,13.1,144439.91,44.44,5.89,21.12,0.28,19,0,32,4
BHARTIARTL.NS,10.0,20.0,51,45.1,1.09,5.91,-2.87,12.47,-10.74,17.4,161799.27,61.8,7.78,21.13,0.37,8,0,36,7
BHARTIARTL.NS,10.0,15.0,51,45.1,1.09,5.91,-2.87,12.47,-10.74,17.4,161799.27,61.8,7.78,21.13,0.37,8,0,36,7
BHARTIARTL.NS,10.0,25.0,51,45.1,1.09,5.91,-2.87,12.47,-10.74,17.4,161799.27,61.8,7.78,21.13,0.37,8,0,36,7
MUTHOOTFIN.NS,5.0,20.0,51,45.1,0.53,6.3,-4.22,14.76,-13.0,12.0,119060.6,19.06,2.75,24.44,0.11,20,0,31,0
MUTHOOTFIN.NS,5.0,25.0,51,45.1,0.53,6.3,-4.22,14.76,-13.0,12.0,119060.6,19.06,2.75,24.44,0.11,20,0,31,0
MUTHOOTFIN.NS,5.0,10.0,51,45.1,0.53,6.3,-4.22,14.76,-13.0,12.0,119060.6,19.06,2.75,24.44,0.11,20,1,30,0
BHARTIARTL.NS,10.0,10.0,51,45.1,1.09,5.91,-2.87,12.47,-10.74,17.4,161799.27,61.8,7.78,21.13,0.37,8,0,36,7
MUTHOOTFIN.NS,5.0,15.0,51,45.1,0.53,6.3,-4.22,14.76,-13.0,12.0,119060.6,19.06,2.75,24.44,0.11,20,0,31,0
INDIANB.NS,5.0,25.0,58,44.8,0.41,7.39,-5.27,17.48,-14.54,10.5,109561.1,9.56,1.43,30.96,0.05,25,0,33,0
INDIANB.NS,5.0,10.0,58,44.8,0.45,7.39,-5.19,17.48,-13.0,10.3,112460.5,12.46,1.84,31.05,0.06,25,2,31,0
INDIANB.NS,5.0,20.0,58,44.8,0.41,7.39,-5.27,17.48,-14.54,10.5,109561.1,9.56,1.43,30.96,0.05,25,0,33,0
INDIANB.NS,5.0,15.0,58,44.8,0.41,7.39,-5.27,17.48,-14.54,10.5,109561.1,9.56,1.43,30.96,0.05,25,0,33,0
ASIANPAINT.NS,3.0,20.0,47,44.7,-0.2,4.13,-3.69,6.8,-8.18,10.5,87229.75,-12.77,-2.1,28.45,-0.07,21,0,26,0
BAJFINANCE.NS,10.0,20.0,38,44.7,2.22,8.98,-3.25,21.04,-7.35,17.7,209710.17,109.71,12.22,21.19,0.58,10,0,26,2
ASIANPAINT.NS,3.0,25.0,47,44.7,-0.2,4.13,-3.69,6.8,-8.18,10.5,87229.75,-12.77,-2.1,28.45,-0.07,21,0,26,0
ASIANPAINT.NS,3.0,5.0,47,44.7,-0.18,4.13,-3.66,6.8,-8.18,10.4,88638.9,-11.36,-1.86,27.42,-0.07,21,7,19,0
BAJFINANCE.NS,10.0,25.0,38,44.7,2.22,8.98,-3.25,21.04,-7.35,17.7,209710.17,109.71,12.22,21.19,0.58,10,0,26,2
BAJFINANCE.NS,10.0,10.0,38,44.7,2.22,8.98,-3.25,21.04,-7.35,17.7,209710.17,109.71,12.22,21.19,0.58,10,0,26,2
BAJFINANCE.NS,10.0,15.0,38,44.7,2.22,8.98,-3.25,21.04,-7.35,17.7,209710.17,109.71,12.22,21.19,0.58,10,0,26,2
BAJFINANCE.NS,8.0,20.0,38,44.7,2.58,9.78,-3.25,21.04,-7.35,16.3,239063.4,139.06,14.53,21.06,0.69,14,0,23,1
BAJFINANCE.NS,8.0,25.0,38,44.7,2.58,9.78,-3.25,21.04,-7.35,16.3,239063.4,139.06,14.53,21.06,0.69,14,0,23,1
BAJFINANCE.NS,8.0,15.0,38,44.7,2.58,9.78,-3.25,21.04,-7.35,16.3,239063.4,139.06,14.53,21.06,0.69,14,0,23,1
BAJFINANCE.NS,8.0,10.0,38,44.7,2.58,9.78,-3.25,21.04,-7.35,16.3,239063.4,139.06,14.53,21.06,0.69,14,0,23,1
ASIANPAINT.NS,3.0,15.0,47,44.7,-0.2,4.13,-3.69,6.8,-8.18,10.5,87229.75,-12.77,-2.1,28.45,-0.07,21,0,26,0
ASIANPAINT.NS,3.0,10.0,47,44.7,-0.2,4.13,-3.69,6.8,-8.18,10.5,87229.75,-12.77,-2.1,28.45,-0.07,21,0,26,0
HEROMOTOCO.NS,8.0,20.0,36,44.4,1.43,7.09,-3.1,9.88,-9.34,14.4,156482.0,56.48,7.22,18.32,0.39,12,0,22,2
HEROMOTOCO.NS,8.0,25.0,36,44.4,1.43,7.09,-3.1,9.88,-9.34,14.4,156482.0,56.48,7.22,18.32,0.39,12,0,22,2
HEROMOTOCO.NS,8.0,15.0,36,44.4,1.43,7.09,-3.1,9.88,-9.34,14.4,156482.0,56.48,7.22,18.32,0.39,12,0,22,2
EICHERMOT.NS,3.0,25.0,54,44.4,-0.3,4.1,-3.81,8.16,-11.21,8.0,81314.04,-18.69,-3.17,39.27,-0.08,23,0,31,0
EICHERMOT.NS,3.0,20.0,54,44.4,-0.3,4.1,-3.81,8.16,-11.21,8.0,81314.04,-18.69,-3.17,39.27,-0.08,23,0,31,0
AUBANK.NS,8.0,5.0,45,44.4,1.5,9.01,-4.51,16.15,-9.92,13.2,174049.67,74.05,9.01,28.44,0.32,15,10,16,4
HEROMOTOCO.NS,10.0,5.0,36,44.4,2.07,8.29,-2.91,12.87,-5.48,15.5,193575.25,93.58,10.83,15.64,0.69,10,4,20,2
EICHERMOT.NS,3.0,10.0,54,44.4,-0.3,4.1,-3.81,8.16,-11.21,8.0,81314.04,-18.69,-3.17,39.27,-0.08,23,1,30,0
EICHERMOT.NS,3.0,15.0,54,44.4,-0.3,4.1,-3.81,8.16,-11.21,8.0,81314.04,-18.69,-3.17,39.27,-0.08,23,0,31,0
HEROMOTOCO.NS,8.0,10.0,36,44.4,1.43,7.09,-3.1,9.88,-9.34,14.4,156482.0,56.48,7.22,18.32,0.39,12,0,22,2
BHARTIARTL.NS,8.0,10.0,52,44.2,0.98,5.73,-2.79,13.08,-10.74,16.3,154967.85,54.97,7.06,21.14,0.33,9,0,36,7
BHARTIARTL.NS,8.0,15.0,52,44.2,0.98,5.73,-2.79,13.08,-10.74,16.3,154967.85,54.97,7.06,21.14,0.33,9,0,36,7
LAURUSLABS.NS,10.0,20.0,43,44.2,2.23,11.21,-4.87,19.11,-12.35,15.9,221979.2,121.98,13.21,30.05,0.44,15,0,24,4
BHARTIARTL.NS,8.0,20.0,52,44.2,0.98,5.73,-2.79,13.08,-10.74,16.3,154967.85,54.97,7.06,21.14,0.33,9,0,36,7
BHARTIARTL.NS,8.0,25.0,52,44.2,0.98,5.73,-2.79,13.08,-10.74,16.3,154967.85,54.97,7.06,21.14,0.33,9,0,36,7
LAURUSLABS.NS,10.0,25.0,43,44.2,2.23,11.21,-4.87,19.11,-12.35,15.9,221979.2,121.98,13.21,30.05,0.44,15,0,24,4
LAURUSLABS.NS,10.0,15.0,43,44.2,2.23,11.21,-4.87,19.11,-12.35,15.9,221979.2,121.98,13.21,30.05,0.44,15,0,24,4
LAURUSLABS.NS,10.0,10.0,43,44.2,2.23,11.21,-4.87,19.11,-12.35,15.9,221979.2,121.98,13.21,30.05,0.44,15,1,23,4
CANBK.NS,5.0,5.0,59,44.1,0.6,7.09,-4.51,15.71,-9.31,8.9,127430.67,27.43,3.85,33.85,0.11,25,14,20,0
CANBK.NS,8.0,25.0,50,44.0,1.36,8.56,-4.3,15.76,-13.35,11.8,171821.47,71.82,8.79,31.27,0.28,17,0,33,0
KARURVYSYA.NS,8.0,5.0,50,44.0,1.52,9.46,-4.71,20.06,-10.94,13.6,183389.02,83.39,9.9,23.42,0.42,18,13,18,1
CANBK.NS,8.0,20.0,50,44.0,1.36,8.56,-4.3,15.76,-13.35,11.8,171821.47,71.82,8.79,31.27,0.28,17,0,33,0
CANBK.NS,8.0,15.0,50,44.0,1.36,8.56,-4.3,15.76,-13.35,11.8,171821.47,71.82,8.79,31.27,0.28,17,0,33,0
CANBK.NS,8.0,10.0,50,44.0,1.37,8.56,-4.28,15.76,-12.63,11.8,173256.95,73.26,8.93,31.27,0.29,17,1,32,0
BHARTIARTL.NS,5.0,5.0,57,43.9,0.64,5.31,-3.0,10.03,-8.16,12.2,136119.23,36.12,4.92,23.98,0.21,20,4,30,3
HINDALCO.NS,10.0,5.0,48,43.8,1.23,7.67,-3.78,13.69,-13.01,16.5,161881.3,61.88,7.79,26.8,0.29,12,8,24,4
HINDALCO.NS,10.0,15.0,48,43.8,1.23,7.67,-3.78,13.69,-13.01,16.5,161881.3,61.88,7.79,26.8,0.29,12,0,32,4
HINDALCO.NS,10.0,10.0,48,43.8,1.23,7.67,-3.78,13.69,-13.01,16.5,161881.3,61.88,7.79,26.8,0.29,12,1,31,4
HINDALCO.NS,10.0,20.0,48,43.8,1.23,7.67,-3.78,13.69,-13.01,16.5,161881.3,61.88,7.79,26.8,0.29,12,0,32,4
HINDALCO.NS,10.0,25.0,48,43.8,1.23,7.67,-3.78,13.69,-13.01,16.5,161881.3,61.88,7.79,26.8,0.29,12,0,32,4
EICHERMOT.NS,3.0,5.0,55,43.6,-0.32,4.1,-3.74,8.16,-11.21,7.8,80119.54,-19.88,-3.39,38.53,-0.09,23,9,23,0
BAJFINANCE.NS,8.0,5.0,39,43.6,2.14,9.7,-3.7,21.04,-13.21,15.7,205207.66,105.21,11.84,21.05,0.56,14,5,19,1
BAJFINANCE.NS,10.0,5.0,39,43.6,1.79,8.91,-3.7,21.04,-13.21,17.0,179913.67,79.91,9.57,21.22,0.45,10,5,22,2
INDIGO.NS,5.0,10.0,55,43.6,0.94,7.29,-3.98,17.95,-18.29,9.8,149900.4,49.9,6.5,32.37,0.2,23,1,31,0
INDIGO.NS,5.0,5.0,55,43.6,1.18,7.29,-3.56,17.95,-7.81,9.7,173713.3,73.71,8.98,22.73,0.39,23,4,28,0
INDIGO.NS,5.0,20.0,55,43.6,0.94,7.29,-3.98,17.95,-18.29,9.8,149900.4,49.9,6.5,32.37,0.2,23,0,32,0
INDIGO.NS,5.0,25.0,55,43.6,0.94,7.29,-3.98,17.95,-18.29,9.8,149900.4,49.9,6.5,32.37,0.2,23,0,32,0
INDIGO.NS,5.0,15.0,55,43.6,0.94,7.29,-3.98,17.95,-18.29,9.8,149900.4,49.9,6.5,32.37,0.2,23,0,32,0
BHARTIARTL.NS,10.0,5.0,53,43.4,1.06,6.32,-2.98,13.26,-8.16,16.3,160979.43,60.98,7.69,23.99,0.32,9,4,34,6
MUTHOOTFIN.NS,5.0,5.0,53,43.4,0.31,6.31,-4.3,14.76,-13.0,11.3,107244.05,7.24,1.09,24.61,0.04,20,10,23,0
MARUTI.NS,8.0,20.0,44,43.2,1.15,5.93,-2.48,11.23,-4.32,17.1,155808.1,55.81,7.15,14.99,0.48,11,0,32,1
MARUTI.NS,8.0,25.0,44,43.2,1.15,5.93,-2.48,11.23,-4.32,17.1,155808.1,55.81,7.15,14.99,0.48,11,0,32,1
HEROMOTOCO.NS,8.0,5.0,37,43.2,1.38,7.09,-2.97,9.88,-5.48,13.9,156011.45,56.01,7.17,22.18,0.32,12,5,18,2
MARUTI.NS,8.0,5.0,44,43.2,1.15,5.93,-2.48,11.23,-4.32,17.1,155808.1,55.81,7.15,14.99,0.48,11,1,31,1
MARUTI.NS,8.0,10.0,44,43.2,1.15,5.93,-2.48,11.23,-4.32,17.1,155808.1,55.81,7.15,14.99,0.48,11,0,32,1
MARUTI.NS,8.0,15.0,44,43.2,1.15,5.93,-2.48,11.23,-4.32,17.1,155808.1,55.81,7.15,14.99,0.48,11,0,32,1
SHRIRAMFIN.NS,8.0,20.0,51,43.1,0.98,8.52,-4.73,20.07,-9.81,12.8,144332.75,44.33,5.88,29.51,0.2,17,0,32,2
SHRIRAMFIN.NS,8.0,10.0,51,43.1,0.98,8.52,-4.73,20.07,-9.81,12.8,144332.75,44.33,5.88,29.51,0.2,17,1,31,2
SHRIRAMFIN.NS,8.0,15.0,51,43.1,0.98,8.52,-4.73,20.07,-9.81,12.8,144332.75,44.33,5.88,29.51,0.2,17,0,32,2
SHRIRAMFIN.NS,8.0,25.0,51,43.1,0.98,8.52,-4.73,20.07,-9.81,12.8,144332.75,44.33,5.88,29.51,0.2,17,0,32,2
GMRINFRA.NS,5.0,25.0,42,42.9,0.39,8.39,-5.6,16.42,-15.59,9.4,104157.75,4.16,0.79,28.59,0.03,18,0,24,0
GMRINFRA.NS,5.0,15.0,42,42.9,0.39,8.39,-5.6,16.42,-15.59,9.4,104157.75,4.16,0.79,28.59,0.03,18,0,24,0
GMRINFRA.NS,5.0,20.0,42,42.9,0.39,8.39,-5.6,16.42,-15.59,9.4,104157.75,4.16,0.79,28.59,0.03,18,0,24,0
GMRINFRA.NS,5.0,10.0,42,42.9,0.39,8.39,-5.6,16.42,-15.59,9.4,104157.75,4.16,0.79,28.59,0.03,18,3,21,0
BHARTIARTL.NS,8.0,5.0,54,42.6,0.87,5.94,-2.9,13.08,-8.16,15.3,148306.63,48.31,6.33,24.08,0.26,10,4,34,6
TVSMOTOR.NS,8.0,10.0,52,42.3,1.32,7.53,-3.24,11.6,-7.97,16.0,180425.35,80.43,9.62,24.26,0.4,17,0,33,2
TVSMOTOR.NS,8.0,20.0,52,42.3,1.32,7.53,-3.24,11.6,-7.97,16.0,180425.35,80.43,9.62,24.26,0.4,17,0,33,2
TVSMOTOR.NS,8.0,15.0,52,42.3,1.32,7.53,-3.24,11.6,-7.97,16.0,180425.35,80.43,9.62,24.26,0.4,17,0,33,2
SHRIRAMFIN.NS,8.0,5.0,52,42.3,1.01,8.57,-4.53,20.07,-8.46,12.3,148336.05,48.34,6.33,28.7,0.22,17,16,17,2
TVSMOTOR.NS,8.0,5.0,52,42.3,1.33,7.53,-3.21,11.6,-7.97,15.4,181848.5,81.85,9.75,23.32,0.42,17,7,27,1
TVSMOTOR.NS,8.0,25.0,52,42.3,1.32,7.53,-3.24,11.6,-7.97,16.0,180425.35,80.43,9.62,24.26,0.4,17,0,33,2
LAURUSLABS.NS,8.0,5.0,45,42.2,1.24,9.75,-4.98,15.33,-12.35,13.9,151909.1,51.91,6.72,32.51,0.21,17,12,14,2
FORTIS.NS,10.0,10.0,50,42.0,2.1,9.68,-3.38,15.36,-6.79,17.2,250925.25,150.93,15.4,18.84,0.82,15,0,29,6
FORTIS.NS,10.0,5.0,50,42.0,2.17,9.68,-3.26,15.36,-6.77,17.0,260728.95,160.73,16.09,18.84,0.85,15,8,21,6
FORTIS.NS,10.0,15.0,50,42.0,2.1,9.68,-3.38,15.36,-6.79,17.2,250925.25,150.93,15.4,18.84,0.82,15,0,29,6
FORTIS.NS,10.0,25.0,50,42.0,2.1,9.68,-3.38,15.36,-6.79,17.2,250925.25,150.93,15.4,18.84,0.82,15,0,29,6
FORTIS.NS,10.0,20.0,50,42.0,2.1,9.68,-3.38,15.36,-6.79,17.2,250925.25,150.93,15.4,18.84,0.82,15,0,29,6
MARUTI.NS,10.0,25.0,43,41.9,0.73,5.14,-2.45,11.85,-4.32,18.6,128053.5,28.05,3.92,18.04,0.22,4,0,34,5
MARUTI.NS,10.0,5.0,43,41.9,0.73,5.14,-2.45,11.85,-4.32,18.6,128053.5,28.05,3.92,18.04,0.22,4,1,33,5
MARUTI.NS,10.0,20.0,43,41.9,0.73,5.14,-2.45,11.85,-4.32,18.6,128053.5,28.05,3.92,18.04,0.22,4,0,34,5
MARUTI.NS,10.0,15.0,43,41.9,0.73,5.14,-2.45,11.85,-4.32,18.6,128053.5,28.05,3.92,18.04,0.22,4,0,34,5
MARUTI.NS,10.0,10.0,43,41.9,0.73,5.14,-2.45,11.85,-4.32,18.6,128053.5,28.05,3.92,18.04,0.22,4,0,34,5
CHOLAFIN.NS,10.0,10.0,48,41.7,1.54,9.99,-4.5,19.5,-8.53,14.6,180246.6,80.25,9.6,30.74,0.31,13,0,32,3
CHOLAFIN.NS,10.0,20.0,48,41.7,1.54,9.99,-4.5,19.5,-8.53,14.6,180246.6,80.25,9.6,30.74,0.31,13,0,32,3
CHOLAFIN.NS,10.0,15.0,48,41.7,1.54,9.99,-4.5,19.5,-8.53,14.6,180246.6,80.25,9.6,30.74,0.31,13,0,32,3
CHOLAFIN.NS,10.0,25.0,48,41.7,1.54,9.99,-4.5,19.5,-8.53,14.6,180246.6,80.25,9.6,30.74,0.31,13,0,32,3
KARURVYSYA.NS,10.0,5.0,48,41.7,1.4,9.73,-4.55,20.06,-10.94,15.3,167565.09,67.57,8.37,26.66,0.31,12,13,19,4
M&M.NS,5.0,15.0,53,41.5,-0.36,8.41,-6.58,29.7,-14.23,8.4,67976.78,-32.02,-5.84,65.35,-0.09,21,0,32,0
M&M.NS,5.0,20.0,53,41.5,-0.36,8.41,-6.58,29.7,-14.23,8.4,67976.78,-32.02,-5.84,65.35,-0.09,21,0,32,0
CHOLAFIN.NS,5.0,15.0,53,41.5,0.56,7.7,-4.51,19.5,-8.6,10.2,120641.7,20.64,2.96,34.18,0.09,22,0,31,0
CHOLAFIN.NS,5.0,10.0,53,41.5,0.56,7.7,-4.51,19.5,-8.6,10.2,120641.7,20.64,2.96,34.18,0.09,22,0,31,0
CHOLAFIN.NS,5.0,25.0,53,41.5,0.56,7.7,-4.51,19.5,-8.6,10.2,120641.7,20.64,2.96,34.18,0.09,22,0,31,0
CHOLAFIN.NS,5.0,20.0,53,41.5,0.56,7.7,-4.51,19.5,-8.6,10.2,120641.7,20.64,2.96,34.18,0.09,22,0,31,0
M&M.NS,5.0,10.0,53,41.5,-0.28,8.41,-6.44,29.7,-12.96,8.3,71394.48,-28.61,-5.11,65.35,-0.08,21,6,26,0
M&M.NS,5.0,25.0,53,41.5,-0.36,8.41,-6.58,29.7,-14.23,8.4,67976.78,-32.02,-5.84,65.35,-0.09,21,0,32,0
GMRINFRA.NS,5.0,5.0,44,40.9,0.43,8.39,-5.08,16.42,-15.59,8.9,107650.8,7.65,1.43,27.96,0.05,18,13,13,0
LAURUSLABS.NS,10.0,5.0,44,40.9,1.48,10.86,-5.0,15.33,-12.35,14.9,164807.8,64.81,8.09,30.04,0.27,14,12,14,4
TVSMOTOR.NS,10.0,15.0,49,40.8,1.94,9.29,-3.13,17.98,-7.97,17.4,229292.25,129.29,13.79,20.19,0.68,14,0,31,4
TVSMOTOR.NS,10.0,5.0,49,40.8,1.96,9.29,-3.1,17.98,-7.97,16.8,231656.25,131.66,13.97,20.2,0.69,14,6,26,3
CANBK.NS,10.0,15.0,49,40.8,1.35,8.92,-3.87,18.06,-9.31,13.7,169240.0,69.24,8.53,31.27,0.27,13,0,35,1
CANBK.NS,10.0,10.0,49,40.8,1.35,8.92,-3.87,18.06,-9.31,13.7,169240.0,69.24,8.53,31.27,0.27,13,0,35,1
CANBK.NS,10.0,25.0,49,40.8,1.35,8.92,-3.87,18.06,-9.31,13.7,169240.0,69.24,8.53,31.27,0.27,13,0,35,1
CANBK.NS,10.0,20.0,49,40.8,1.35,8.92,-3.87,18.06,-9.31,13.7,169240.0,69.24,8.53,31.27,0.27,13,0,35,1
TVSMOTOR.NS,10.0,20.0,49,40.8,1.94,9.29,-3.13,17.98,-7.97,17.4,229292.25,129.29,13.79,20.19,0.68,14,0,31,4
TVSMOTOR.NS,10.0,25.0,49,40.8,1.94,9.29,-3.13,17.98,-7.97,17.4,229292.25,129.29,13.79,20.19,0.68,14,0,31,4
TVSMOTOR.NS,10.0,10.0,49,40.8,1.94,9.29,-3.13,17.98,-7.97,17.4,229292.25,129.29,13.79,20.19,0.68,14,0,31,4
CANBK.NS,8.0,5.0,54,40.7,0.96,8.48,-4.22,15.76,-9.31,10.6,146595.72,46.6,6.13,33.85,0.18,17,12,25,0
M&M.NS,5.0,5.0,57,40.4,-0.15,8.63,-6.09,30.37,-12.77,7.3,74521.97,-25.48,-4.48,62.42,-0.07,22,22,13,0
FORTIS.NS,8.0,20.0,52,40.4,1.45,8.42,-3.27,11.47,-6.79,14.5,192492.5,92.49,10.73,18.79,0.57,17,0,30,5
FORTIS.NS,8.0,15.0,52,40.4,1.45,8.42,-3.27,11.47,-6.79,14.5,192492.5,92.49,10.73,18.79,0.57,17,0,30,5
FORTIS.NS,8.0,25.0,52,40.4,1.45,8.42,-3.27,11.47,-6.79,14.5,192492.5,92.49,10.73,18.79,0.57,17,0,30,5
FORTIS.NS,8.0,10.0,52,40.4,1.45,8.42,-3.27,11.47,-6.79,14.5,192492.5,92.49,10.73,18.79,0.57,17,0,30,5
FORTIS.NS,8.0,5.0,52,40.4,1.52,8.42,-3.15,11.47,-6.77,14.3,199838.4,99.84,11.38,18.78,0.61,17,8,22,5
GMRINFRA.NS,8.0,20.0,40,40.0,0.84,10.61,-5.67,21.1,-15.59,10.8,120002.3,20.0,3.57,34.41,0.1,13,0,25,2
GMRINFRA.NS,8.0,15.0,40,40.0,0.84,10.61,-5.67,21.1,-15.59,10.8,120002.3,20.0,3.57,34.41,0.1,13,0,25,2
GMRINFRA.NS,8.0,10.0,40,40.0,0.84,10.61,-5.67,21.1,-15.59,10.8,120002.3,20.0,3.57,34.41,0.1,13,3,22,2
GMRINFRA.NS,8.0,25.0,40,40.0,0.84,10.61,-5.67,21.1,-15.59,10.8,120002.3,20.0,3.57,34.41,0.1,13,0,25,2
INDIGO.NS,8.0,20.0,50,40.0,0.71,7.79,-4.0,17.95,-18.29,12.9,128088.45,28.09,3.93,32.72,0.12,16,0,34,0
INDIGO.NS,8.0,5.0,50,40.0,0.98,7.79,-3.57,17.95,-7.81,12.8,147421.9,47.42,6.23,22.24,0.28,16,4,30,0
CHOLAFIN.NS,8.0,20.0,50,40.0,1.1,9.37,-4.42,19.5,-8.53,13.2,151073.25,51.07,6.63,30.81,0.22,15,0,33,2
CHOLAFIN.NS,8.0,15.0,50,40.0,1.1,9.37,-4.42,19.5,-8.53,13.2,151073.25,51.07,6.63,30.81,0.22,15,0,33,2
CHOLAFIN.NS,8.0,10.0,50,40.0,1.1,9.37,-4.42,19.5,-8.53,13.2,151073.25,51.07,6.63,30.81,0.22,15,0,33,2
CHOLAFIN.NS,8.0,25.0,50,40.0,1.1,9.37,-4.42,19.5,-8.53,13.2,151073.25,51.07,6.63,30.81,0.22,15,0,33,2
ABCAPITAL.NS,8.0,5.0,50,40.0,0.99,9.27,-4.53,15.11,-11.63,13.0,143778.35,43.78,5.81,34.72,0.17,18,13,18,1
PTCIL.NS,2.0,15.0,20,40.0,0.43,9.16,-5.39,18.62,-7.78,8.0,102058.9,2.06,0.75,25.12,0.03,8,0,12,0
PTCIL.NS,2.0,25.0,20,40.0,0.43,9.16,-5.39,18.62,-7.78,8.0,102058.9,2.06,0.75,25.12,0.03,8,0,12,0
PTCIL.NS,2.0,20.0,20,40.0,0.43,9.16,-5.39,18.62,-7.78,8.0,102058.9,2.06,0.75,25.12,0.03,8,0,12,0
MUTHOOTFIN.NS,8.0,15.0,50,40.0,0.61,7.73,-4.13,15.53,-13.0,13.9,121699.05,21.7,3.1,28.53,0.11,12,0,34,4
MUTHOOTFIN.NS,8.0,10.0,50,40.0,0.61,7.73,-4.13,15.53,-13.0,13.9,121699.05,21.7,3.1,28.53,0.11,12,1,33,4
MUTHOOTFIN.NS,8.0,25.0,50,40.0,0.61,7.73,-4.13,15.53,-13.0,13.9,121699.05,21.7,3.1,28.53,0.11,12,0,34,4
MUTHOOTFIN.NS,8.0,20.0,50,40.0,0.61,7.73,-4.13,15.53,-13.0,13.9,121699.05,21.7,3.1,28.53,0.11,12,0,34,4
INDIGO.NS,8.0,25.0,50,40.0,0.71,7.79,-4.0,17.95,-18.29,12.9,128088.45,28.09,3.93,32.72,0.12,16,0,34,0
INDIGO.NS,8.0,15.0,50,40.0,0.71,7.79,-4.0,17.95,-18.29,12.9,128088.45,28.09,3.93,32.72,0.12,16,0,34,0
INDIGO.NS,8.0,10.0,50,40.0,0.71,7.79,-4.0,17.95,-18.29,12.9,128088.45,28.09,3.93,32.72,0.12,16,1,33,0
CUB.NS,5.0,15.0,43,39.5,-0.28,6.13,-4.46,7.84,-9.38,11.5,83217.79,-16.78,-2.82,41.22,-0.07,16,0,27,0
CUB.NS,5.0,10.0,43,39.5,-0.28,6.13,-4.46,7.84,-9.38,11.5,83217.79,-16.78,-2.82,41.22,-0.07,16,1,26,0
CUB.NS,5.0,20.0,43,39.5,-0.28,6.13,-4.46,7.84,-9.38,11.5,83217.79,-16.78,-2.82,41.22,-0.07,16,0,27,0
CUB.NS,5.0,25.0,43,39.5,-0.28,6.13,-4.46,7.84,-9.38,11.5,83217.79,-16.78,-2.82,41.22,-0.07,16,0,27,0
CUB.NS,5.0,5.0,43,39.5,-0.27,6.13,-4.46,7.84,-9.38,11.4,83296.69,-16.7,-2.8,41.19,-0.07,16,9,18,0
